review_id,work_root_id,root_title,proposed_role,checkpoint_4c_decision,quality_flags,missing_proofread_pages,overlap_summary,required_action,review_status,activation_status
itws4c:508279,itws:508279,Notizie storiche della Valsassina (1889),nineteenth_century_bridge,hold_missing_transcription,language_variety_marker;removed_wikitable;transcription_gap_template,"Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/100;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/101;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/102;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/103;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/104;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/105;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/106;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/107;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/108;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/109;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/110;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/111;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/112;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/113;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/114;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/115;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/116;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/117;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/118;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/119;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/120;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/122;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/123;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/124;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/125;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/126;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/127;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/128;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/129;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/130;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/131;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/132;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/133;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/134;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/135;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/136;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/137;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/138;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/139;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/140;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/141;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/142;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/143;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/144;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/145;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/146;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/147;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/148;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/149;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/150;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/151;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/152;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/153;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/154;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/155;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/156;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/157;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/158;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/159;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/160;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/161;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/162;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/163;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/164;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/165;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/166;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/167;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/168;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/169;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/170;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/171;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/172;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/173;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/175;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/176;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/177;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/178;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/179;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/180;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/181;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/182;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/183;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/184;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/185;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/186;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/187;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/188;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/189;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/190;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/191;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/192;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/193;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/194;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/195;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/196;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/197;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/198;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/199;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/200;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/201;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/202;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/203;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/204;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/205;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/206;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/207;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/208;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/209;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/210;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/211;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/212;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/213;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/214;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/215;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/216;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/217;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/218;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/219;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/220;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/221;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/224;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/225;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/226;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/227;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/228;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/229;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/23;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/230;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/231;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/232;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/233;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/234;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/235;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/236;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/237;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/238;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/239;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/24;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/240;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/241;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/242;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/243;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/244;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/245;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/246;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/247;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/248;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/249;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/25;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/250;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/251;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/252;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/253;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/254;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/255;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/256;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/257;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/258;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/259;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/26;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/260;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/261;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/263;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/264;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/266;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/268;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/269;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/27;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/270;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/271;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/28;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/29;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/30;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/31;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/32;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/33;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/34;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/35;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/36;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/365;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/37;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/38;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/39;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/40;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/41;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/42;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/43;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/44;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/45;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/46;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/47;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/48;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/49;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/50;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/51;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/52;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/53;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/54;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/55;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/57;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/58;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/59;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/60;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/61;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/62;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/63;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/64;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/65;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/66;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/67;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/68;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/69;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/70;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/71;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/72;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/73;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/74;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/75;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/76;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/77;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/78;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/79;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/80;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/81;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/82;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/83;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/84;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/85;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/86;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/87;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/88;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/89;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/90;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/91;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/92;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/93;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/94;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/95;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/96;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/97;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/98;Pagina:G. Arrigoni, Notizie storiche della Valsassina (1889).djvu/99",,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:823411,itws:823411,Notizie storiche delle maioliche di Castelli e dei pittori che le illustrarono,nineteenth_century_bridge,hold_quality_or_editorial_review,"removed_wikitable;section_error:missing section end marker: ""V;section_error:missing section end marker: Z",,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:514459,itws:514459,Notizie storiche e statistiche intorno alla biblioteca Forteguerri di Pistoia,nineteenth_century_bridge,hold_quality_or_editorial_review,removed_wikitable;transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:512716,itws:512716,Notizie storiche intorno all'origine di Prato,nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:214052,itws:214052,Notizie sulla Guerra della Indipendenza d'Italia (Monitore Toscano),nineteenth_century_bridge,hold_unresolved_markup,removed_wikitable;unresolved_html_tag;unresolved_template:2celle,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:294121,itws:294121,Notizie sulla vita del conte Pietro Verri,nineteenth_century_bridge,hold_quality_or_editorial_review,transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:742767,itws:742767,"Notte (Prati, XCIV)",standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:743151,itws:743151,"Notte (Prati, XCVIII)",standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:32483,itws:32483,Nova polemica,nineteenth_century_bridge,hold_quality_or_editorial_review,transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:398784,itws:398784,"Novelle (Bandello, 1853, I)",nineteenth_century_bridge,hold_missing_transcription,editorial_marker;language_variety_marker;unresolved_template:bandello1,"Pagina:Bandello - Novelle. 1, 1853.djvu/402;Pagina:Bandello - Novelle. 1, 1853.djvu/403;Pagina:Bandello - Novelle. 1, 1853.djvu/404",existing_project_corpus_overlap_metrics=current:ll_bandello_novelle|candidate=0.977378|reference=0.230899,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:398783,itws:398783,"Novelle (Bandello, 1853, II)",nineteenth_century_bridge,hold_missing_transcription,editorial_marker;language_variety_marker;unresolved_template:bandello1,"Pagina:Bandello - Novelle. 2, 1853.djvu/133;Pagina:Bandello - Novelle. 2, 1853.djvu/184;Pagina:Bandello - Novelle. 2, 1853.djvu/440;Pagina:Bandello - Novelle. 2, 1853.djvu/446;Pagina:Bandello - Novelle. 2, 1853.djvu/447;Pagina:Bandello - Novelle. 2, 1853.djvu/448;Pagina:Bandello - Novelle. 2, 1853.djvu/449;Pagina:Bandello - Novelle. 2, 1853.djvu/450",existing_project_corpus_overlap_metrics=current:ll_bandello_novelle|candidate=0.995689|reference=0.261358,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:398780,itws:398780,"Novelle (Bandello, 1853, III)",nineteenth_century_bridge,hold_missing_transcription,editorial_marker;language_variety_marker;unresolved_template:bandello1,"Pagina:Bandello - Novelle. 3, 1853.djvu/465;Pagina:Bandello - Novelle. 3, 1853.djvu/466",existing_project_corpus_overlap_metrics=current:ll_bandello_novelle|candidate=0.970810|reference=0.266129,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:398777,itws:398777,"Novelle (Bandello, 1853, IV)",nineteenth_century_bridge,hold_missing_transcription,language_variety_marker;unresolved_template:bandello1;unresolved_template_markup,"Pagina:Bandello - Novelle. 4, 1853.djvu/407;Pagina:Bandello - Novelle. 4, 1853.djvu/408;Pagina:Bandello - Novelle. 4, 1853.djvu/409;Pagina:Bandello - Novelle. 4, 1853.djvu/410",existing_project_corpus_overlap_metrics=current:ll_bandello_novelle|candidate=0.969341|reference=0.221394,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:943488,itws:943488,Novelle (Cademosto),historical_general,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:122180,itws:122180,Novelle (Vettori),historical_general,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:294881,itws:294881,Novelle lombarde (Cantù),nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;unresolved_template:loop;unresolved_template:pagina:novelle lombarde.djvu/157;unresolved_template:pagina:novelle lombarde.djvu/176;unresolved_template:pagina:novelle lombarde.djvu/273;unresolved_template:pagina:novelle lombarde.djvu/292;unresolved_template:pagina:novelle lombarde.djvu/6;unresolved_template:pagina:novelle lombarde.djvu/73;unresolved_template:pagina:novelle lombarde.djvu/92,,gutenberg_previous_pool_overlap_metrics=gutenberg_previous:pg60945|candidate=0.528657|reference=0.880819 | gutenberg_resolved_overlap_metrics=gutenberg_resolved:pg60945|candidate=0.528657|reference=0.881125,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:5623,itws:5623,Novelle rusticane,nineteenth_century_bridge,hold_duplicate_review,language_variety_marker,,bibit_overlap_metrics=bibit:bibit001123|candidate=0.975539|reference=0.975438,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:100208,itws:100208,Novellette e racconti,nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:477648,itws:477648,Novellette ed esempi morali (Bernardino da Siena),historical_general,hold_unresolved_markup,editorial_marker;unresolved_template:rigaindice2,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:742729,itws:742729,Nume è chi crea,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:942797,itws:942797,Nuova enciclopedia popolare,nineteenth_century_bridge,hold_missing_transcription,,"Pagina:Nuova enciclopedia popolare, vol. 1, 1841 - BEIC IE6976769.djvu/138;Pagina:Nuova enciclopedia popolare, vol. 1, 1841 - BEIC IE6976769.djvu/139;Pagina:Nuova enciclopedia popolare, vol. 1, 1841 - BEIC IE6976769.djvu/140",,One or more requested Pagina records are missing.,pending_bounded_review,inactive
